SEARCH_ORIGIN_CITY,SEARCH_DESTINATION_CITY,MONTH,WINDOW
QGN,VLC,4,29.12
QGN,VLC,5,31.28
QGN,VLC,6,22.69
QGN,VLC,7,21.52
QGN,VLC,8,18.12
QGN,VLC,9,24.42
QGN,VLC,10,25.53
QGN,VLC,11,25.24
QGN,VLC,12,23.43
QII,VLC,9,65.0
QLZ,ALC,5,72.0
QLZ,VLC,5,9.0
QMM,VLC,6,81.0
QMO,ALC,1,191.0
QMO,ALC,5,33.0
QMO,VLC,3,7.0
QMO,VLC,8,5.0
QMO,VLC,12,3.0
QMZ,ALC,4,53.2
QMZ,ALC,7,20.5
QMZ,VLC,3,40.5
QMZ,VLC,4,12.0
QMZ,VLC,5,107.5
QMZ,VLC,6,4.0
QNM,ALC,3,7.0
QNM,ALC,4,26.0
QNM,ALC,5,35.29
QNM,ALC,7,20.0
QNM,ALC,8,2.0
QNM,ALC,12,7.0
QNM,VLC,1,140.67
QNM,VLC,2,82.0
QNM,VLC,3,188.33
QNM,VLC,12,96.0
QOB,ALC,6,38.0
QPZ,ALC,1,21.0
QPZ,ALC,2,16.0
QPZ,ALC,4,26.5
QPZ,VLC,1,10.5
QPZ,VLC,10,21.0
QQX,ALC,1,35.0
QQX,ALC,5,65.0
QQX,VLC,1,28.0
QQX,VLC,2,14.0
QQX,VLC,4,65.5
QQX,VLC,5,15.0
QQX,VLC,7,21.5
QQX,VLC,8,73.0
QQX,VLC,9,74.0
QQX,VLC,12,14.0
QQY,ALC,2,68.33
QQY,VLC,2,8.0
QSR,ALC,1,80.47
QSR,ALC,2,91.0
QSR,ALC,3,69.15
QSR,ALC,4,78.82
QSR,ALC,5,81.63
QSR,ALC,6,47.71
QSR,ALC,7,44.41
QSR,ALC,8,80.16
QSR,ALC,9,41.98
QSR,ALC,10,48.59
QSR,ALC,11,45.4
QSR,ALC,12,80.47
QSR,CDT,1,84.01
QSR,CDT,2,84.23
QSR,CDT,3,74.37
QSR,CDT,4,72.51
QSR,CDT,5,62.14
QSR,CDT,6,66.22
QSR,CDT,7,39.48
QSR,CDT,8,44.39
QSR,CDT,9,50.99
QSR,CDT,10,60.99
QSR,CDT,11,67.86
QSR,CDT,12,54.42
QSR,VLC,1,94.49
QSR,VLC,2,82.27
QSR,VLC,3,74.69
QSR,VLC,4,72.96
QSR,VLC,5,70.36
QSR,VLC,6,54.39
QSR,VLC,7,46.94
QSR,VLC,8,62.83
QSR,VLC,9,63.52
QSR,VLC,10,70.94
QSR,VLC,11,70.94
QSR,VLC,12,83.48
QSZ,ALC,6,195.0
QSZ,ALC,7,98.0
QSZ,VLC,6,160.5
QSZ,VLC,7,277.0
QUL,ALC,1,188.0
QUL,ALC,2,172.0
QUL,ALC,3,3.5
QUL,ALC,5,42.0
QUL,ALC,11,276.0
QUL,VLC,2,116.8
QUL,VLC,3,8.0
QUL,VLC,4,77.0
QUL,VLC,5,12.0
QUL,VLC,10,6.0
QUL,VLC,11,122.33
QVA,ALC,7,8.0
QVA,VLC,1,212.0
QWU,ALC,1,104.85
QWU,ALC,2,118.5
QWU,ALC,3,90.33
QWU,ALC,4,32.17
QWU,ALC,5,41.22
QWU,ALC,6,14.0
QWU,ALC,7,45.7
QWU,ALC,8,49.5
QWU,ALC,9,7.0
QWU,ALC,11,34.0
QWU,ALC,12,12.33
QWU,VLC,2,32.0
QWU,VLC,3,2.0
QWU,VLC,4,79.0
QWU,VLC,5,101.0
QWU,VLC,6,67.0
QWU,VLC,7,75.5
QWU,VLC,8,110.0
QWU,VLC,9,8.0
QWU,VLC,10,22.0
QWU,VLC,12,9.0
QYH,VLC,7,22.0
QYI,ALC,1,60.0
QYI,ALC,3,18.33
QYI,ALC,4,43.0
QYI,ALC,5,9.8
QYI,ALC,7,15.25
QYI,ALC,8,27.75
QYI,ALC,9,18.42
QYI,ALC,10,18.5
QYI,ALC,11,59.15
QYI,ALC,12,182.0
QYI,VLC,1,67.83
QYI,VLC,3,78.56
QYI,VLC,4,23.86
QYI,VLC,5,26.4
QYI,VLC,6,37.38
QYI,VLC,7,56.0
QYI,VLC,8,7.43
QYI,VLC,9,6.0
QYI,VLC,10,10.0
QYI,VLC,11,208.71
QYI,VLC,12,57.5
QYP,ALC,3,166.0
QYP,VLC,1,13.0
QYP,VLC,2,9.0
QYX,ALC,4,1.0
QYX,ALC,6,21.5
QYX,ALC,7,46.0
QYX,ALC,8,7.0
QYX,ALC,9,13.0
QYX,ALC,10,28.0
QYX,VLC,3,107.0
QYX,VLC,5,79.0
QZO,VLC,1,122.0
QZO,VLC,3,60.29
QZO,VLC,6,3.0
RAN,ALC,1,50.0
RAN,ALC,5,40.0
RAN,ALC,6,25.0
RAN,ALC,7,22.0
RAN,ALC,8,70.0
RAN,ALC,9,11.0
RAN,CDT,6,120.5
RAN,VLC,1,104.57
RAN,VLC,2,116.59
RAN,VLC,3,94.43
RAN,VLC,4,82.86
RAN,VLC,5,94.6
RAN,VLC,6,63.0
RAN,VLC,7,22.75
RAN,VLC,8,19.3
RAN,VLC,9,114.3
RAN,VLC,10,92.0
RAN,VLC,11,74.5
RAP,ALC,1,72.64
RAP,ALC,2,61.47
RAP,ALC,3,70.29
RAP,ALC,4,95.86
RAP,ALC,5,164.62
RAP,ALC,6,74.49
RAP,ALC,7,79.31
RAP,ALC,8,70.0
RAP,ALC,9,111.45
RAP,ALC,10,166.25
RAP,ALC,11,9.0
RAP,CDT,4,62.0
RAP,CDT,5,22.5
RAP,CDT,6,71.6
RAP,CDT,7,70.6
RAP,VLC,1,116.57
RAP,VLC,2,112.84
RAP,VLC,3,145.97
RAP,VLC,4,118.73
RAP,VLC,5,98.84
RAP,VLC,6,66.92
RAP,VLC,7,64.84
RAP,VLC,8,96.05
RAP,VLC,9,140.86
RAP,VLC,10,136.45
RAP,VLC,11,117.2
RAP,VLC,12,127.89
RBM,ALC,4,56.0
RBM,ALC,5,7.0
RBM,ALC,6,71.0
RBM,ALC,11,7.0
RBM,VLC,1,14.0
RBM,VLC,2,33.0
RBM,VLC,4,18.5
RBM,VLC,6,22.33
RBM,VLC,8,284.0
RBM,VLC,9,22.0
RBM,VLC,10,39.67
RBY,ALC,1,28.29
RBY,ALC,2,1.33
RBY,ALC,3,17.2
RBY,ALC,4,2.0
RBY,ALC,5,34.5
RBY,ALC,6,20.0
RBY,ALC,7,2.43
RBY,ALC,8,235.0
RBY,ALC,9,26.0
RBY,ALC,10,181.0
RBY,ALC,11,159.0
RBY,CDT,4,64.17
RBY,CDT,6,90.0
RBY,CDT,7,51.44
RBY,VLC,1,37.0
RBY,VLC,4,76.55
RBY,VLC,5,70.9
RBY,VLC,6,61.33
RBY,VLC,7,74.48
RBY,VLC,8,66.56
RBY,VLC,11,2.0
RBY,VLC,12,7.33
RCE,ALC,1,68.0
RCE,ALC,4,62.62
RCE,VLC,4,31.0
RCE,VLC,7,12.0
RDB,ALC,7,1.0
RDD,ALC,1,27.0
RDD,ALC,2,15.0
RDD,ALC,3,57.0
RDD,ALC,4,97.33
RDD,ALC,5,70.1
RDD,ALC,6,167.5
RDD,ALC,7,323.0
RDD,ALC,8,333.0
RDD,ALC,9,286.0
RDD,ALC,12,151.75
RDD,CDT,4,61.5
RDD,CDT,5,55.0
RDD,CDT,6,160.75
RDD,CDT,7,52.42
RDD,VLC,1,57.89
RDD,VLC,2,38.95
RDD,VLC,3,58.12
RDD,VLC,4,62.0
RDD,VLC,5,105.88
RDD,VLC,6,70.37
RDD,VLC,7,58.48
RDD,VLC,8,65.0
RDD,VLC,9,49.2
RDD,VLC,10,55.56
RDD,VLC,11,26.0
RDD,VLC,12,11.6
RDM,ALC,1,37.75
RDM,ALC,2,23.45
RDM,ALC,3,34.73
RDM,ALC,4,35.79
RDM,ALC,5,36.77
RDM,ALC,6,91.67
RDM,ALC,7,53.69
RDM,ALC,8,42.35
RDM,ALC,9,60.58
RDM,ALC,10,43.42
RDM,ALC,11,93.23
RDM,ALC,12,44.41
RDM,CDT,2,20.0
RDM,CDT,4,82.56
RDM,CDT,5,50.0
RDM,CDT,6,172.0
RDM,CDT,7,40.6
RDM,CDT,12,66.0
RDM,VLC,1,44.4
RDM,VLC,2,44.97
RDM,VLC,3,55.36
RDM,VLC,4,87.65
RDM,VLC,5,53.52
RDM,VLC,6,106.7
RDM,VLC,7,83.32
RDM,VLC,8,67.89
RDM,VLC,9,69.45
RDM,VLC,10,57.48
RDM,VLC,11,63.57
RDM,VLC,12,53.42
RDU,ALC,1,77.87
RDU,ALC,2,72.38
RDU,ALC,3,75.1
RDU,ALC,4,56.97
RDU,ALC,5,61.46
RDU,ALC,6,67.99
RDU,ALC,7,76.1
RDU,ALC,8,67.39
RDU,ALC,9,75.08
RDU,ALC,10,51.35
RDU,ALC,11,61.15
RDU,ALC,12,66.23
RDU,CDT,1,129.42
RDU,CDT,2,79.43
RDU,CDT,3,57.93
RDU,CDT,4,50.38
RDU,CDT,5,43.68
RDU,CDT,6,52.27
RDU,CDT,7,57.69
RDU,CDT,8,47.7
RDU,CDT,9,28.71
RDU,CDT,11,6.0
RDU,CDT,12,203.29
RDU,VLC,1,98.22
RDU,VLC,2,88.89
RDU,VLC,3,82.37
RDU,VLC,4,89.09
RDU,VLC,5,79.38
RDU,VLC,6,73.99
RDU,VLC,7,81.05
RDU,VLC,8,92.68
RDU,VLC,9,86.02
RDU,VLC,10,80.1
RDU,VLC,11,88.67
RDU,VLC,12,90.05
RDZ,ALC,1,38.27
RDZ,ALC,2,47.69
RDZ,ALC,3,51.93
RDZ,ALC,4,58.44
RDZ,ALC,5,47.36
RDZ,ALC,6,33.35
RDZ,ALC,7,23.6
RDZ,ALC,8,29.03
RDZ,ALC,9,34.14
RDZ,ALC,10,22.33
RDZ,ALC,11,54.33
RDZ,ALC,12,96.38
RDZ,CDT,1,2.0
RDZ,CDT,3,53.38
RDZ,CDT,4,59.56
RDZ,CDT,5,67.0
RDZ,CDT,6,75.12
RDZ,CDT,7,40.11
RDZ,CDT,8,18.27
RDZ,CDT,9,8.25
RDZ,CDT,11,25.0
RDZ,VLC,1,61.42
RDZ,VLC,2,51.44
RDZ,VLC,3,27.04
RDZ,VLC,4,61.4
RDZ,VLC,5,36.13
RDZ,VLC,6,48.29
RDZ,VLC,7,66.68
RDZ,VLC,8,44.64
RDZ,VLC,9,33.1
RDZ,VLC,10,53.0
RDZ,VLC,11,59.81
RDZ,VLC,12,44.28
REB,ALC,4,1.0
REB,VLC,4,1.0
REG,ALC,1,47.32
REG,ALC,2,60.32
REG,ALC,3,56.69
REG,ALC,4,49.2
REG,ALC,5,56.82
REG,ALC,6,44.24
REG,ALC,7,34.75
REG,ALC,8,25.01
REG,ALC,9,34.24
REG,ALC,10,20.38
REG,ALC,11,28.34
REG,ALC,12,28.02
REG,CDT,1,59.94
REG,CDT,2,73.17
REG,CDT,3,52.49
REG,CDT,4,73.39
REG,CDT,5,66.26
REG,CDT,6,60.66
REG,CDT,7,35.89
REG,CDT,8,25.44
REG,CDT,9,51.29
REG,CDT,10,58.33
REG,CDT,11,51.25
REG,CDT,12,54.04
REG,VLC,1,70.91
REG,VLC,2,63.75
REG,VLC,3,58.02
REG,VLC,4,59.89
REG,VLC,5,58.05
REG,VLC,6,50.23
REG,VLC,7,48.34
REG,VLC,8,41.48
REG,VLC,9,49.25
REG,VLC,10,36.96
REG,VLC,11,46.04
REG,VLC,12,59.87
RET,ALC,1,1.2
RET,ALC,2,1.28
RET,ALC,3,1.19
RET,ALC,4,1.24
RET,ALC,5,1.22
RET,ALC,6,5.24
RET,ALC,7,1.6
RET,ALC,8,2.11
RET,ALC,9,1.3
RET,ALC,10,1.5
RET,ALC,11,2.0
RET,ALC,12,1.51
RET,CDT,4,64.17
RET,CDT,6,209.67
RET,CDT,7,66.81
RET,CDT,9,37.0
RET,CDT,11,23.0
RET,VLC,1,13.63
RET,VLC,2,33.67
RET,VLC,3,1.67
RET,VLC,4,89.36
RET,VLC,5,76.15
RET,VLC,6,66.52
RET,VLC,7,90.84
RET,VLC,8,78.41
RET,VLC,12,1.0
REU,ALC,1,52.13
REU,ALC,2,48.75
REU,ALC,3,50.79
REU,ALC,4,36.76
REU,ALC,5,36.65
REU,ALC,6,31.59
REU,ALC,7,23.2
REU,ALC,8,26.49
REU,ALC,9,27.33
REU,ALC,10,24.6
REU,ALC,11,37.41
REU,ALC,12,33.36
REU,CDT,1,32.6
REU,CDT,2,35.69
REU,CDT,3,29.0
REU,CDT,4,25.57
REU,CDT,5,29.81
REU,CDT,6,23.06
REU,CDT,7,19.59
REU,CDT,8,13.9
REU,CDT,9,22.57
REU,CDT,10,18.7
REU,CDT,11,19.08
REU,CDT,12,19.74
REU,VLC,1,50.84
REU,VLC,2,48.84
REU,VLC,3,46.66
REU,VLC,4,32.59
REU,VLC,5,33.43
REU,VLC,6,30.55
REU,VLC,7,33.18
REU,VLC,8,24.82
REU,VLC,9,28.27
REU,VLC,10,23.38
REU,VLC,11,37.44
REU,VLC,12,30.59
RFD,ALC,1,12.37
RFD,ALC,2,3.07
RFD,ALC,3,22.24
RFD,ALC,4,12.52
RFD,ALC,5,13.11
RFD,ALC,6,21.02
RFD,ALC,7,39.56
RFD,ALC,8,24.96
RFD,ALC,9,31.7
RFD,ALC,12,3.84
RFD,CDT,1,33.25
RFD,CDT,2,31.0
RFD,CDT,3,38.33
RFD,CDT,6,126.25
RFD,CDT,9,134.8
RFD,CDT,10,102.0
RFD,CDT,11,71.67
RFD,CDT,12,58.0
RFD,VLC,1,36.27
RFD,VLC,2,19.19
RFD,VLC,3,12.02
RFD,VLC,4,11.0
RFD,VLC,5,12.35
RFD,VLC,6,22.94
RFD,VLC,7,55.44
RFD,VLC,8,42.1
RFD,VLC,9,96.38
RFD,VLC,10,111.75
RFD,VLC,11,182.58
RFD,VLC,12,16.17
RGS,ALC,1,34.41
RGS,ALC,2,40.4
RGS,ALC,3,30.45
RGS,ALC,4,24.69
RGS,ALC,5,38.5
RGS,ALC,6,33.03
RGS,ALC,7,20.55
RGS,ALC,8,20.86
RGS,ALC,9,29.07
RGS,ALC,10,18.24
RGS,ALC,11,18.27
RGS,ALC,12,26.41
RGS,CDT,1,27.61
RGS,CDT,2,40.41
RGS,CDT,3,21.51
RGS,CDT,4,70.31
RGS,CDT,5,44.67
RGS,CDT,6,32.2
RGS,CDT,7,44.81
RGS,CDT,8,6.67
RGS,CDT,9,34.53
RGS,CDT,10,26.85
RGS,CDT,11,21.94
RGS,CDT,12,19.25
RGS,VLC,1,39.01
RGS,VLC,2,38.83
RGS,VLC,3,33.93
RGS,VLC,4,40.03
RGS,VLC,5,42.3
RGS,VLC,6,45.34
RGS,VLC,7,67.65
RGS,VLC,8,30.48
RGS,VLC,9,32.84
RGS,VLC,10,28.79
RGS,VLC,11,31.36
RGS,VLC,12,39.85
RHE,ALC,3,104.43
RHE,ALC,4,6.0
RHE,ALC,5,17.27
RHE,ALC,6,6.83
RHE,ALC,8,1.0
RHE,ALC,9,8.0
RHE,ALC,11,20.5
RHE,ALC,12,58.0
RHE,CDT,5,1.5
RHE,VLC,1,166.33
RHE,VLC,2,37.5
RHE,VLC,3,15.0
RHE,VLC,4,168.0
RHE,VLC,5,58.0
RHE,VLC,6,8.75
RHE,VLC,7,17.75
RHE,VLC,8,11.78
RHE,VLC,9,7.0
RHE,VLC,10,30.83
RHE,VLC,11,139.75
RHE,VLC,12,2.33
RHI,ALC,3,13.0
RHI,ALC,6,254.0
RHI,ALC,8,31.0
RHI,ALC,9,121.0
RHI,ALC,12,37.25
RHI,CDT,7,60.18
RHI,CDT,11,179.0
RHI,VLC,3,173.0
RHI,VLC,4,123.25
RHI,VLC,5,76.16
RHI,VLC,6,71.49
RHI,VLC,7,69.93
RHI,VLC,8,67.15
RHI,VLC,9,30.0
RHT,ALC,2,125.0
RIC,ALC,1,35.53
RIC,ALC,2,38.48
RIC,ALC,3,36.11
RIC,ALC,4,53.82
RIC,ALC,5,49.64
RIC,ALC,6,33.93
RIC,ALC,7,57.57
RIC,ALC,8,47.08
RIC,ALC,9,49.5
RIC,ALC,10,25.2
RIC,ALC,11,40.87
RIC,ALC,12,35.57
RIC,CDT,1,196.0
RIC,CDT,2,39.29
RIC,CDT,3,3.8
RIC,CDT,4,92.0
RIC,CDT,5,54.31
RIC,CDT,6,112.75
RIC,CDT,7,41.55
RIC,CDT,9,108.0
RIC,CDT,10,101.71
RIC,CDT,11,45.29
RIC,CDT,12,227.0
RIC,VLC,1,61.53
RIC,VLC,2,59.09
RIC,VLC,3,61.56
RIC,VLC,4,72.82
RIC,VLC,5,67.37
RIC,VLC,6,61.81
RIC,VLC,7,66.75
RIC,VLC,8,70.5
RIC,VLC,9,69.11
RIC,VLC,10,49.73
RIC,VLC,11,52.43
RIC,VLC,12,49.25
RIW,ALC,2,89.0
RIW,ALC,6,42.25
RIW,ALC,7,242.75
RIW,ALC,8,31.0
RIW,ALC,9,31.0
RIW,ALC,10,121.5
RIW,ALC,11,115.0
RIW,ALC,12,56.0
RIW,CDT,1,157.0
RIW,CDT,5,36.0
RIW,CDT,7,49.93
RIW,VLC,1,121.5
RIW,VLC,4,143.0
RIW,VLC,5,85.27
RIW,VLC,6,94.28
RIW,VLC,7,60.49
RIW,VLC,8,25.56
RIW,VLC,9,4.53
RIZ,ALC,12,60.0
RIZ,CDT,4,64.17
RIZ,CDT,6,114.0
RIZ,CDT,7,66.81
RIZ,VLC,3,41.83
RIZ,VLC,4,85.24
RIZ,VLC,5,71.47
RIZ,VLC,6,64.66
RIZ,VLC,7,78.1
RIZ,VLC,8,66.84
RIZ,VLC,9,20.0
RIZ,VLC,12,60.0
RJL,ALC,1,41.93
RJL,ALC,2,39.9
RJL,ALC,3,38.12
RJL,ALC,4,32.16
RJL,ALC,5,33.13
RJL,ALC,6,26.7
RJL,ALC,7,23.8
RJL,ALC,8,25.77
RJL,ALC,9,25.31
RJL,ALC,10,25.98
RJL,ALC,11,32.68
RJL,ALC,12,28.34
RJL,CDT,1,32.22
RJL,CDT,2,27.79
RJL,CDT,3,27.58
RJL,CDT,4,26.77
RJL,CDT,5,27.72
RJL,CDT,6,18.84
RJL,CDT,7,16.95
RJL,CDT,8,15.35
RJL,CDT,9,19.06
RJL,CDT,10,30.1
RJL,CDT,11,21.02
RJL,CDT,12,19.51
RJL,VLC,1,38.12
RJL,VLC,2,41.74
RJL,VLC,3,39.26
RJL,VLC,4,36.19
RJL,VLC,5,38.1
RJL,VLC,6,32.03
RJL,VLC,7,44.59
RJL,VLC,8,35.98
RJL,VLC,9,32.13
RJL,VLC,10,37.95
RJL,VLC,11,32.43
RJL,VLC,12,34.21
RKD,ALC,1,13.89
RKD,ALC,2,1.0
RKD,ALC,3,35.47
RKD,ALC,4,31.0
RKD,ALC,6,173.67
RKD,ALC,7,172.0
RKD,ALC,8,31.0
RKD,ALC,9,31.0
RKD,CDT,4,61.0
RKD,CDT,6,181.8
RKD,CDT,7,46.38
RKD,CDT,12,277.0
RKD,VLC,1,5.38
RKD,VLC,2,16.25
RKD,VLC,3,1.0
RKD,VLC,4,114.31
RKD,VLC,5,87.88
RKD,VLC,6,83.66
RKD,VLC,7,49.66
RKD,VLC,8,27.33
RKD,VLC,9,31.0
RKD,VLC,11,31.0
RKD,VLC,12,277.0
RKS,ALC,1,60.0
RKS,ALC,3,13.37
RKS,ALC,4,31.0
RKS,ALC,7,313.0
RKS,ALC,8,31.0
RKS,CDT,4,57.5
RKS,CDT,7,75.92
RKS,VLC,1,31.67
RKS,VLC,3,5.87
RKS,VLC,4,130.0
RKS,VLC,5,110.45
RKS,VLC,6,81.0
RKS,VLC,7,77.73
RKS,VLC,8,73.67
RKZ,ALC,1,45.0
RKZ,ALC,2,54.0
RKZ,ALC,4,37.0
RKZ,ALC,5,40.0
RKZ,ALC,6,93.67
RKZ,ALC,7,37.0
RKZ,ALC,8,23.83
RKZ,ALC,9,37.0
RKZ,ALC,10,14.0
RKZ,CDT,4,64.67
RKZ,CDT,6,160.0
RKZ,CDT,7,61.11
RKZ,VLC,2,131.0
RKZ,VLC,4,87.51
RKZ,VLC,5,75.82
RKZ,VLC,6,62.26
RKZ,VLC,7,74.53
RKZ,VLC,8,65.89
RKZ,VLC,9,26.67
RKZ,VLC,10,11.0
RKZ,VLC,11,159.0
RKZ,VLC,12,323.0
RLG,ALC,1,92.59
RLG,ALC,2,65.24
RLG,ALC,3,52.05
RLG,ALC,4,62.61
RLG,ALC,5,54.04
RLG,ALC,6,44.45
RLG,ALC,7,42.52
RLG,ALC,8,41.87
RLG,ALC,9,52.32
RLG,ALC,10,52.8
RLG,ALC,11,87.25
RLG,ALC,12,101.63
RLG,CDT,1,77.6
RLG,CDT,2,163.0
RLG,CDT,4,69.71
RLG,CDT,5,29.0
RLG,CDT,6,90.0
RLG,CDT,7,55.91
RLG,CDT,8,69.67
RLG,CDT,9,17.0
RLG,CDT,10,69.0
RLG,CDT,11,36.0
RLG,CDT,12,200.0
RLG,VLC,1,92.15
RLG,VLC,2,58.07
RLG,VLC,3,65.46
RLG,VLC,4,68.74
RLG,VLC,5,55.21
RLG,VLC,6,52.62
RLG,VLC,7,66.19
RLG,VLC,8,56.08
RLG,VLC,9,62.74
RLG,VLC,10,61.63
RLG,VLC,11,80.23
RLG,VLC,12,73.72
RLK,ALC,7,338.0
RLK,CDT,4,64.67
RLK,CDT,6,85.0
RLK,CDT,7,66.9
RLK,VLC,2,8.0
RLK,VLC,4,86.82
RLK,VLC,5,72.91
RLK,VLC,6,60.63
RLK,VLC,7,73.85
RLK,VLC,8,65.83
RMI,ALC,1,70.78
RMI,ALC,2,70.35
RMI,ALC,3,62.57
RMI,ALC,4,52.67
RMI,ALC,5,53.57
RMI,ALC,6,40.04
RMI,ALC,7,32.29
RMI,ALC,8,29.7
RMI,ALC,9,30.16
RMI,ALC,10,39.36
RMI,ALC,11,48.6
RMI,ALC,12,59.65
RMI,CDT,1,34.83
RMI,CDT,2,62.6
RMI,CDT,3,60.55
RMI,CDT,4,45.68
RMI,CDT,5,34.24
RMI,CDT,6,61.62
RMI,CDT,7,62.45
RMI,CDT,8,36.71
RMI,CDT,9,32.11
RMI,CDT,10,49.94
RMI,CDT,11,40.25
RMI,CDT,12,37.24
RMI,VLC,1,75.38
RMI,VLC,2,65.9
RMI,VLC,3,59.74
RMI,VLC,4,51.42
RMI,VLC,5,53.32
RMI,VLC,6,47.25
RMI,VLC,7,59.0
RMI,VLC,8,42.33
RMI,VLC,9,39.56
RMI,VLC,10,32.46
RMI,VLC,11,48.94
RMI,VLC,12,62.52
RMP,ALC,3,38.0
RMP,ALC,6,63.0
RMP,CDT,1,230.0
RMP,VLC,1,230.0
RMP,VLC,5,31.0
RMP,VLC,6,3.0
RMS,ALC,6,67.0
RMS,ALC,7,19.0
RMS,ALC,10,5.0
RMS,CDT,3,1.0
RMS,CDT,7,0.0
RMS,VLC,3,1.0
RMS,VLC,5,49.5
RMS,VLC,7,41.5
RMU,ALC,1,65.12
RMU,ALC,2,58.98
RMU,ALC,3,56.27
RMU,ALC,4,46.13
RMU,ALC,5,41.51
RMU,ALC,6,39.35
RMU,ALC,7,34.16
RMU,ALC,8,34.43
RMU,ALC,9,36.87
RMU,ALC,10,40.79
RMU,ALC,11,41.03
RMU,ALC,12,45.66
RMU,CDT,1,27.73
RMU,CDT,2,29.54
RMU,CDT,3,28.36
RMU,CDT,4,22.63
RMU,CDT,5,24.65
RMU,CDT,6,23.0
RMU,CDT,7,16.4
RMU,CDT,8,12.21
RMU,CDT,9,23.59
RMU,CDT,10,34.52
RMU,CDT,11,13.99
RMU,CDT,12,14.97
RMU,VLC,1,37.82
RMU,VLC,2,44.57
RMU,VLC,3,41.47
RMU,VLC,4,38.83
RMU,VLC,5,35.03
RMU,VLC,6,32.12
RMU,VLC,7,26.38
RMU,VLC,8,25.99
RMU,VLC,9,27.27
RMU,VLC,10,26.08
RMU,VLC,11,20.88
RMU,VLC,12,24.68
RNB,ALC,1,60.81
RNB,ALC,2,56.55
RNB,ALC,3,50.56
RNB,ALC,4,44.24
RNB,ALC,5,37.17
RNB,ALC,6,36.57
RNB,ALC,7,31.33
RNB,ALC,8,35.4
RNB,ALC,9,44.35
RNB,ALC,10,38.39
RNB,ALC,11,67.24
RNB,ALC,12,44.78
RNB,CDT,2,93.33
RNB,CDT,3,49.0
RNB,CDT,4,70.0
RNB,CDT,6,14.0
RNB,CDT,7,65.94
RNB,CDT,8,10.5
RNB,CDT,12,5.0
RNB,VLC,1,39.92
RNB,VLC,2,49.06
RNB,VLC,3,47.19
RNB,VLC,4,73.57
RNB,VLC,5,55.79
RNB,VLC,6,62.15
RNB,VLC,7,91.66
RNB,VLC,8,53.86
RNB,VLC,9,43.67
RNB,VLC,10,92.29
RNB,VLC,11,248.33
RNB,VLC,12,40.74
RNN,ALC,1,64.82
RNN,ALC,2,71.56
RNN,ALC,3,45.33
RNN,ALC,4,33.58
RNN,ALC,5,32.62
RNN,ALC,6,44.13
RNN,ALC,7,40.57
RNN,ALC,8,40.86
RNN,ALC,9,41.64
RNN,ALC,10,204.0
RNN,ALC,11,66.33
RNN,ALC,12,1.0
RNN,CDT,1,21.0
RNN,CDT,6,13.67
RNN,CDT,7,110.43
RNN,CDT,11,63.0
RNN,VLC,1,162.86
RNN,VLC,2,100.0
RNN,VLC,3,107.31
RNN,VLC,4,25.97
RNN,VLC,5,80.31
RNN,VLC,6,64.47
RNN,VLC,7,135.46
RNN,VLC,8,82.67
RNN,VLC,9,52.67
RNN,VLC,10,25.68
RNN,VLC,11,364.0
RNO,ALC,1,67.16
RNO,ALC,2,78.04
RNO,ALC,3,50.89
RNO,ALC,4,61.02
RNO,ALC,5,56.56
RNO,ALC,6,33.61
RNO,ALC,7,66.13
RNO,ALC,8,72.61
RNO,ALC,9,66.11
RNO,ALC,10,112.06
RNO,ALC,11,53.14
RNO,ALC,12,30.15
RNO,CDT,1,85.0
RNO,CDT,2,41.33
RNO,CDT,3,91.67
RNO,CDT,4,98.27
RNO,CDT,5,54.71
RNO,CDT,6,108.47
RNO,CDT,7,47.25
RNO,CDT,9,20.0
RNO,CDT,10,35.67
RNO,VLC,1,79.89
RNO,VLC,2,89.56
RNO,VLC,3,83.03
RNO,VLC,4,100.94
RNO,VLC,5,78.35
RNO,VLC,6,58.06
RNO,VLC,7,78.39
RNO,VLC,8,62.49
RNO,VLC,9,74.43
RNO,VLC,10,104.21
RNO,VLC,11,84.35
RNO,VLC,12,66.54
RNS,ALC,1,64.09
RNS,ALC,2,61.81
RNS,ALC,3,62.2
RNS,ALC,4,56.38
RNS,ALC,5,49.4
RNS,ALC,6,41.74
RNS,ALC,7,35.38
RNS,ALC,8,40.9
RNS,ALC,9,44.1
RNS,ALC,10,50.29
RNS,ALC,11,63.04
RNS,ALC,12,56.44
RNS,CDT,1,79.9
RNS,CDT,2,60.17
RNS,CDT,3,57.96
RNS,CDT,4,49.54
RNS,CDT,5,48.02
RNS,CDT,6,50.25
RNS,CDT,7,32.1
RNS,CDT,8,32.14
RNS,CDT,9,36.71
RNS,CDT,10,27.52
RNS,CDT,11,73.21
RNS,CDT,12,47.01
RNS,VLC,1,69.35
RNS,VLC,2,65.62
RNS,VLC,3,61.59
RNS,VLC,4,60.72
RNS,VLC,5,54.45
RNS,VLC,6,47.28
RNS,VLC,7,44.82
RNS,VLC,8,48.1
RNS,VLC,9,44.7
RNS,VLC,10,52.67
RNS,VLC,11,64.57
RNS,VLC,12,60.79
ROA,ALC,1,119.43
ROA,ALC,2,64.6
ROA,ALC,3,70.84
ROA,ALC,4,53.28
ROA,ALC,5,34.54
ROA,ALC,6,71.77
ROA,ALC,7,60.49
ROA,ALC,8,44.21
ROA,ALC,9,36.37
